step,type,txn_val,nameOrig,old_bal,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
331,PAYMENT,15943.23,C1753009295,76996.95,61053.72,M1203089022,0.0,0.0,0
130,TRANSFER,1551592.04,C1288754155,106980.0,0.0,C1339678445,5662035.74,7213627.78,0
239,PAYMENT,13086.6,C1336401742,70981.45,57894.85,M1782136465,0.0,0.0,0
166,PAYMENT,6805.93,C1536737943,573317.0,566511.07,M91769185,0.0,0.0,0
265,PAYMENT,2246.22,C1615914755,11441.0,9194.78,M968930424,0.0,0.0,0
18,TRANSFER,213591.89,C1977210831,205866.0,0.0,C1365216866,220921.91,434513.8,0
279,TRANSFER,325984.7,C1955391825,0.0,0.0,C243238505,1748722.69,2074707.39,0
178,TRANSFER,194657.19,C2137677045,30809.01,0.0,C774950398,1334939.86,1529597.06,0
370,PAYMENT,18429.15,C451315226,490.0,0.0,M1181820168,0.0,0.0,0
522,TRANSFER,463834.23,C1403766443,0.0,0.0,C631439807,1322879.74,1786713.97,0
284,PAYMENT,10384.35,C678984373,0.0,0.0,M2144730247,0.0,0.0,0
401,PAYMENT,55061.11,C596571098,0.0,0.0,M461171083,0.0,0.0,0
351,TRANSFER,950431.54,C2140058471,72889.0,0.0,C1360454632,58030.66,1008462.21,0
376,PAYMENT,5339.02,C66490728,0.0,0.0,M1131417737,0.0,0.0,0
189,PAYMENT,1461.21,C1311214655,596.0,0.0,M68855869,0.0,0.0,0
43,PAYMENT,16172.31,C528250828,0.0,0.0,M769107818,0.0,0.0,0
253,TRANSFER,613418.24,C1642455504,0.0,0.0,C1708385701,779669.83,1393088.07,0
188,PAYMENT,3126.8,C143423031,0.0,0.0,M81108946,0.0,0.0,0
300,PAYMENT,5151.76,C1790540565,31249.0,26097.24,M870903854,0.0,0.0,0
290,PAYMENT,14167.67,C1488310439,54956.17,40788.5,M1260399465,0.0,0.0,0
304,TRANSFER,10000000.0,C422180575,58060.0,0.0,C1406877571,0.0,42131140.06,0
41,PAYMENT,3309.62,C1206704610,0.0,0.0,M1597745529,0.0,0.0,0
19,PAYMENT,19953.0,C2056925864,0.0,0.0,M981212152,0.0,0.0,0
234,PAYMENT,15243.84,C1980224906,188114.86,172871.02,M391695241,0.0,0.0,0
250,PAYMENT,3288.5,C1471375701,580364.97,577076.47,M1650360844,0.0,0.0,0
332,PAYMENT,9423.1,C20000879,0.0,0.0,M1866364618,0.0,0.0,0
157,TRANSFER,1738665.2,C2062020987,0.0,0.0,C1608175085,4444052.64,6182717.85,0
203,PAYMENT,311.49,C616850121,45552.0,45240.51,M249919542,0.0,0.0,0
180,PAYMENT,8612.2,C1864783502,25297.0,16684.8,M1789673455,0.0,0.0,0
208,PAYMENT,919.91,C1008605102,20439.24,19519.33,M1188390196,0.0,0.0,0
259,PAYMENT,7643.51,C208985,0.0,0.0,M1518947522,0.0,0.0,0
190,PAYMENT,13048.77,C548657165,0.0,0.0,M1149043579,0.0,0.0,0
190,PAYMENT,9692.68,C518347708,261469.66,251776.99,M1818294149,0.0,0.0,0
140,PAYMENT,5096.67,C2007600383,57178.37,52081.69,M268316974,0.0,0.0,0
589,TRANSFER,110610.99,C1909984284,237.0,0.0,C1158881388,125882.96,236493.95,0
228,PAYMENT,19381.52,C1743295491,0.0,0.0,M1487989802,0.0,0.0,0
9,PAYMENT,4622.89,C137646553,1164367.37,1159744.48,M403067393,0.0,0.0,0
514,PAYMENT,9089.64,C57000316,564.0,0.0,M1422223434,0.0,0.0,0
381,PAYMENT,1966.9,C860227802,0.0,0.0,M1545608120,0.0,0.0,0
43,PAYMENT,640.09,C194120107,0.0,0.0,M204332470,0.0,0.0,0
259,PAYMENT,6965.89,C1318098692,69742.0,62776.11,M1222024381,0.0,0.0,0
520,PAYMENT,3440.7,C611223149,0.0,0.0,M1456684808,0.0,0.0,0
239,PAYMENT,29734.99,C417102735,0.0,0.0,M1028702083,0.0,0.0,0
309,PAYMENT,2711.47,C1299929423,0.0,0.0,M1342970931,0.0,0.0,0
371,PAYMENT,2853.25,C1462955126,0.0,0.0,M1193040094,0.0,0.0,0
11,PAYMENT,7642.47,C1207482868,0.0,0.0,M1983798508,0.0,0.0,0
162,PAYMENT,1565.91,C1689857587,49916.0,48350.09,M1917361183,0.0,0.0,0
205,PAYMENT,4684.66,C665888733,66664.0,61979.34,M2024366480,0.0,0.0,0
275,PAYMENT,1498.63,C1803880913,141916.0,140417.37,M378585953,0.0,0.0,0
354,PAYMENT,5503.78,C1018232501,0.0,0.0,M81761498,0.0,0.0,0
137,PAYMENT,10335.57,C805176520,21322.0,10986.43,M1035383019,0.0,0.0,0
409,PAYMENT,20228.59,C1665135809,0.0,0.0,M991309417,0.0,0.0,0
254,TRANSFER,772627.8,C84099617,0.0,0.0,C1742012205,4813034.33,5585662.13,0
17,TRANSFER,121485.1,C1716565651,12448.0,0.0,C151848602,2030803.24,1950070.77,0
356,PAYMENT,452.61,C992794456,0.0,0.0,M1388374935,0.0,0.0,0
161,PAYMENT,20583.12,C1591599141,6084.0,0.0,M371317033,0.0,0.0,0
406,PAYMENT,25112.91,C263699846,36928.0,11815.09,M1902355581,0.0,0.0,0
187,PAYMENT,30618.07,C1277681655,286192.88,255574.81,M998723776,0.0,0.0,0
349,TRANSFER,1804126.67,C195325785,2052.0,0.0,C1174978872,488999.68,2293126.34,0
21,PAYMENT,10416.61,C682173479,31341.0,20924.39,M114669150,0.0,0.0,0
307,PAYMENT,6930.49,C366122527,55858.84,48928.34,M446514363,0.0,0.0,0
381,PAYMENT,3440.46,C99419532,196640.0,193199.54,M1037369963,0.0,0.0,0
203,PAYMENT,17098.14,C1113424988,11569.34,0.0,M1983638125,0.0,0.0,0
372,PAYMENT,31354.65,C1908495781,178727.36,147372.71,M10793718,0.0,0.0,0
323,PAYMENT,8085.63,C446726059,84567.16,76481.54,M856125151,0.0,0.0,0
155,PAYMENT,11867.25,C1396749268,0.0,0.0,M1616803132,0.0,0.0,0
45,PAYMENT,10320.52,C1271803746,34214.73,23894.21,M737232869,0.0,0.0,0
9,PAYMENT,22314.97,C709534455,15083.0,0.0,M1568158452,0.0,0.0,0
2,PAYMENT,12882.91,C18459190,20640.0,7757.09,M1310344955,0.0,0.0,0
302,PAYMENT,19133.02,C1558137820,0.0,0.0,M1633213503,0.0,0.0,0
471,PAYMENT,7945.79,C1337664524,0.0,0.0,M219807749,0.0,0.0,0
428,TRANSFER,135645.62,C1685338635,450.0,0.0,C1302902231,197025.01,332670.63,0
619,PAYMENT,10423.37,C1949343174,0.0,0.0,M1993236818,0.0,0.0,0
157,PAYMENT,5645.58,C1069345860,15394.0,9748.42,M2022095760,0.0,0.0,0
8,TRANSFER,2802396.2,C1825624948,3296909.1,494512.91,C1247600089,6965916.76,9777968.38,0
332,PAYMENT,16227.11,C915858,105649.42,89422.31,M71054218,0.0,0.0,0
231,PAYMENT,7564.27,C2104373299,0.0,0.0,M1607877620,0.0,0.0,0
396,TRANSFER,584293.12,C1969017842,0.0,0.0,C1072814277,1956825.03,2541118.15,0
131,TRANSFER,522812.35,C2118482776,0.0,0.0,C1044648557,1215793.74,1738606.09,0
564,PAYMENT,3411.07,C1182534463,394.0,0.0,M654260256,0.0,0.0,0
137,PAYMENT,2791.98,C1902252092,0.0,0.0,M952278524,0.0,0.0,0
599,PAYMENT,8980.8,C1248408569,145.0,0.0,M1125927172,0.0,0.0,0
138,PAYMENT,4208.8,C1432496070,0.0,0.0,M856668768,0.0,0.0,0
235,PAYMENT,16829.51,C1300937212,16039.67,0.0,M2138147055,0.0,0.0,0
153,TRANSFER,433290.21,C475077310,19854.0,0.0,C225860056,6075.3,108853.57,0
11,TRANSFER,1833972.09,C815331703,0.0,0.0,C1660095722,9027133.1,10861105.19,0
225,PAYMENT,7415.53,C743809505,0.0,0.0,M548204057,0.0,0.0,0
401,PAYMENT,12565.24,C595788621,233773.0,221207.76,M1875914993,0.0,0.0,0
596,PAYMENT,19542.49,C165790413,7070.0,0.0,M918449913,0.0,0.0,0
231,PAYMENT,3668.07,C1786651218,103907.0,100238.93,M1704885506,0.0,0.0,0
189,PAYMENT,12785.91,C1708397683,13549.0,763.09,M180267592,0.0,0.0,0
234,PAYMENT,1424.98,C1874694555,198081.0,196656.02,M1964200221,0.0,0.0,0
215,PAYMENT,17905.05,C394721354,21474.0,3568.95,M538023440,0.0,0.0,0
17,PAYMENT,14263.43,C192281073,0.0,0.0,M532922353,0.0,0.0,0
211,PAYMENT,2892.91,C1217251824,13152.76,10259.85,M1641006293,0.0,0.0,0
14,PAYMENT,4144.71,C1969024809,0.0,0.0,M870380913,0.0,0.0,0
232,TRANSFER,126306.8,C252303261,0.0,0.0,C336191342,162963.43,289270.24,0
44,PAYMENT,3815.24,C666877068,11490.0,7674.76,M419851470,0.0,0.0,0
206,PAYMENT,2868.53,C255742560,11817.0,8948.47,M1947638757,0.0,0.0,0
179,PAYMENT,2063.56,C1567293731,0.0,0.0,M2006839034,0.0,0.0,0
35,PAYMENT,10353.96,C511485316,49942.0,39588.04,M1856692707,0.0,0.0,0
181,PAYMENT,6140.51,C951619189,231627.48,225486.97,M1838060907,0.0,0.0,0
188,PAYMENT,16301.08,C1684142221,83.0,0.0,M113567259,0.0,0.0,0
400,TRANSFER,1742129.99,C1888225854,15219.6,0.0,C497780866,10012658.92,11754788.91,0
158,TRANSFER,470855.78,C171168928,0.0,0.0,C308411778,1693011.17,2163866.95,0
354,TRANSFER,435574.83,C87623172,28960.4,0.0,C586086228,4955885.63,5391460.46,0
394,PAYMENT,4347.53,C2142383659,0.0,0.0,M863567635,0.0,0.0,0
185,PAYMENT,41005.48,C612835624,281821.31,240815.83,M762427976,0.0,0.0,0
255,PAYMENT,9187.1,C2062154553,0.0,0.0,M760933917,0.0,0.0,0
201,PAYMENT,1424.27,C1343996032,50227.77,48803.5,M1141092546,0.0,0.0,0
400,TRANSFER,548633.67,C582533976,0.0,0.0,C1036689016,738688.53,1287322.19,0
205,PAYMENT,1328.84,C1228085479,1455.76,126.93,M1056888786,0.0,0.0,0
179,PAYMENT,14566.49,C665589592,67001.0,52434.51,M1466666882,0.0,0.0,0
228,TRANSFER,709572.88,C921694772,0.0,0.0,C1136072350,716750.86,1426323.75,0
396,PAYMENT,14343.38,C2063636466,0.0,0.0,M571950589,0.0,0.0,0
692,PAYMENT,8515.55,C495453375,0.0,0.0,M815132959,0.0,0.0,0
177,TRANSFER,2368036.79,C517021171,0.0,0.0,C277348436,2422606.4,4790643.18,0
348,PAYMENT,61125.95,C49648604,119890.0,58764.05,M487909733,0.0,0.0,0
349,PAYMENT,25066.25,C1918959339,34262.0,9195.75,M1402149630,0.0,0.0,0
301,PAYMENT,25782.06,C590922446,16500.0,0.0,M953533921,0.0,0.0,0
356,PAYMENT,13774.71,C512394685,103200.94,89426.23,M2140186259,0.0,0.0,0
333,PAYMENT,31890.68,C745719217,41901.0,10010.32,M247114775,0.0,0.0,0
252,PAYMENT,35498.8,C1396277033,62132.73,26633.94,M74285154,0.0,0.0,0
187,PAYMENT,8837.31,C1696524861,14119.0,5281.69,M1146437694,0.0,0.0,0
329,PAYMENT,2353.56,C2090585521,0.0,0.0,M16607095,0.0,0.0,0
280,PAYMENT,13131.14,C1184158969,0.0,0.0,M117473004,0.0,0.0,0
393,TRANSFER,678512.09,C2038888220,0.0,0.0,C719006839,4887161.0,5565673.08,0
180,PAYMENT,14364.3,C1089876260,377229.75,362865.46,M1939494835,0.0,0.0,0
298,TRANSFER,1029315.06,C2109577763,0.0,0.0,C1604993657,2139017.95,3168333.01,0
181,PAYMENT,39252.73,C781860034,422747.0,383494.27,M2029355038,0.0,0.0,0
9,PAYMENT,18904.51,C978359968,113266.0,94361.49,M992512399,0.0,0.0,0
258,PAYMENT,7138.5,C2022321917,0.0,0.0,M267829283,0.0,0.0,0
216,PAYMENT,2879.71,C1035877454,39905.0,37025.29,M1146811784,0.0,0.0,0
137,PAYMENT,18071.84,C1094651627,230355.98,212284.14,M770133480,0.0,0.0,0
352,PAYMENT,5574.14,C444561661,16733.0,11158.86,M1081540431,0.0,0.0,0
136,PAYMENT,39763.49,C1339615435,63478.32,23714.83,M1859422374,0.0,0.0,0
236,PAYMENT,6589.23,C1856561491,59033.0,52443.77,M1079711243,0.0,0.0,0
18,PAYMENT,612.14,C504362994,0.0,0.0,M1523596277,0.0,0.0,0
154,PAYMENT,36044.58,C545925841,0.0,0.0,M927522882,0.0,0.0,0
142,PAYMENT,962.77,C140574836,18533.41,17570.65,M1873723347,0.0,0.0,0
166,PAYMENT,3587.29,C383576023,11990.0,8402.71,M100423918,0.0,0.0,0
617,PAYMENT,9919.13,C1028561322,0.0,0.0,M1806679818,0.0,0.0,0
307,PAYMENT,27847.34,C2071848984,0.0,0.0,M1454821454,0.0,0.0,0
18,PAYMENT,1424.47,C1705390760,31770.72,30346.25,M265008805,0.0,0.0,0
396,PAYMENT,15865.89,C1396828535,3041.0,0.0,M1080193918,0.0,0.0,0
284,PAYMENT,13179.65,C730042641,10109.0,0.0,M1206741438,0.0,0.0,0
393,TRANSFER,2894223.92,C409051010,171359.36,0.0,C784263051,6803607.2,9697831.12,0
235,TRANSFER,398721.94,C735167542,5592.0,0.0,C255653735,237273.07,635995.01,0
180,PAYMENT,80831.98,C1701040889,327524.5,246692.52,M1646828942,0.0,0.0,0
207,PAYMENT,9157.66,C1719043440,21166.0,12008.34,M519111096,0.0,0.0,0
228,PAYMENT,12256.57,C1160170478,139243.33,126986.76,M1812375651,0.0,0.0,0
322,PAYMENT,25599.23,C852202967,2903.0,0.0,M326699721,0.0,0.0,0
352,PAYMENT,1492.58,C1721437453,274527.97,273035.39,M1330896148,0.0,0.0,0
371,PAYMENT,29541.76,C410535502,460625.06,431083.3,M1637637463,0.0,0.0,0
252,PAYMENT,26716.27,C598507129,52197.0,25480.73,M1895341253,0.0,0.0,0
204,PAYMENT,5161.2,C1190807821,199214.0,194052.8,M1188594330,0.0,0.0,0
349,PAYMENT,25318.1,C1497338206,13013.0,0.0,M1109956486,0.0,0.0,0
203,PAYMENT,2088.83,C1323515821,49500.0,47411.17,M1339259826,0.0,0.0,0
144,PAYMENT,17185.65,C1773398882,36.0,0.0,M1816161120,0.0,0.0,0
190,PAYMENT,19831.73,C903294525,0.0,0.0,M1950562739,0.0,0.0,0
22,PAYMENT,22824.1,C1588350305,12456.0,0.0,M389568254,0.0,0.0,0
355,PAYMENT,21385.85,C1512380028,101805.0,80419.15,M1714272712,0.0,0.0,0
397,PAYMENT,1645.3,C1452066866,8325.19,6679.89,M1726087151,0.0,0.0,0
400,TRANSFER,611622.9,C1407836320,358.0,0.0,C1230867521,963604.96,1575227.86,0
7,PAYMENT,2319.53,C1664405275,7633.0,5313.47,M615477623,0.0,0.0,0
308,PAYMENT,49392.73,C1016819117,11104.27,0.0,M1045661675,0.0,0.0,0
335,PAYMENT,9159.03,C1796137025,15602.0,6442.97,M1963462191,0.0,0.0,0
372,PAYMENT,5224.47,C559496814,0.0,0.0,M1098299534,0.0,0.0,0
131,PAYMENT,1875.23,C883575337,47836.0,45960.77,M1482875199,0.0,0.0,0
394,PAYMENT,35026.21,C1112146192,0.0,0.0,M765027161,0.0,0.0,0
186,TRANSFER,128584.32,C1237062515,5213.0,0.0,C691018568,109558.03,238142.36,0
188,PAYMENT,6986.76,C2071365226,0.0,0.0,M1019181817,0.0,0.0,0
182,PAYMENT,12298.73,C448992704,0.0,0.0,M1658479472,0.0,0.0,0
400,PAYMENT,35886.87,C1341414701,360.0,0.0,M2078544611,0.0,0.0,0
256,PAYMENT,3758.35,C428796290,0.0,0.0,M866375963,0.0,0.0,0
381,PAYMENT,6543.95,C732053822,0.0,0.0,M692831514,0.0,0.0,0
325,PAYMENT,16526.55,C1357623218,35224.0,18697.45,M396839553,0.0,0.0,0
8,PAYMENT,4166.17,C549640724,0.0,0.0,M1516522329,0.0,0.0,0
16,PAYMENT,14783.22,C1015614332,21768.0,6984.78,M1522337796,0.0,0.0,0
297,TRANSFER,1122584.63,C135266268,31956.55,0.0,C1751578470,1706516.67,2829101.31,0
325,PAYMENT,1244.59,C205508432,105746.0,104501.41,M719901739,0.0,0.0,0
119,PAYMENT,3432.45,C1981792569,102438.0,99005.55,M195662980,0.0,0.0,0
380,PAYMENT,38537.09,C251905354,0.0,0.0,M462964543,0.0,0.0,0
17,PAYMENT,14747.23,C298594689,285679.45,270932.22,M1859845851,0.0,0.0,0
209,PAYMENT,13079.16,C1397024148,0.0,0.0,M1179007623,0.0,0.0,0
403,PAYMENT,18812.56,C65458103,0.0,0.0,M1358812749,0.0,0.0,0
42,PAYMENT,1589.52,C1016132803,55330.42,53740.91,M228315591,0.0,0.0,0
393,TRANSFER,604082.78,C1168124098,0.0,0.0,C29957846,2809645.86,3413728.64,0
139,PAYMENT,4974.35,C1009930562,70019.55,65045.2,M1486054279,0.0,0.0,0
304,TRANSFER,12029222.6,C202536143,0.0,0.0,C138807841,16132449.85,28161672.45,0
208,PAYMENT,7337.72,C244775545,30343.0,23005.28,M380523886,0.0,0.0,0
162,PAYMENT,6416.73,C521983597,0.0,0.0,M1232670977,0.0,0.0,0
330,TRANSFER,414570.72,C1009384074,120581.0,0.0,C1145221404,227991.96,642562.68,0
21,PAYMENT,7865.85,C701398068,0.0,0.0,M799599086,0.0,0.0,0
542,TRANSFER,562737.26,C1970413508,9102.0,0.0,C1639065287,49862.35,612599.61,0
308,PAYMENT,15097.19,C280938312,0.0,0.0,M1461974086,0.0,0.0,0
371,PAYMENT,3426.93,C961190826,0.0,0.0,M1391009957,0.0,0.0,0
228,PAYMENT,19814.81,C482563160,0.0,0.0,M69573597,0.0,0.0,0
164,TRANSFER,272022.42,C1311001179,0.0,0.0,C1116137715,4436053.69,4708076.11,0
142,PAYMENT,13348.07,C656988412,26398.26,13050.19,M1303771655,0.0,0.0,0
259,PAYMENT,10638.07,C1766947749,170357.75,159719.68,M555025928,0.0,0.0,0
331,PAYMENT,4033.03,C1410227631,0.0,0.0,M354873404,0.0,0.0,0
274,PAYMENT,11227.4,C1007506899,0.0,0.0,M86936243,0.0,0.0,0
231,PAYMENT,433.65,C1740091285,150.0,0.0,M1804873558,0.0,0.0,0
300,PAYMENT,10403.09,C940772652,26970.0,16566.91,M177611309,0.0,0.0,0
283,TRANSFER,510190.06,C1868370769,0.0,0.0,C184637881,1753977.46,2264167.52,0
13,PAYMENT,60553.64,C1543540701,1.0,0.0,M380131558,0.0,0.0,0
303,PAYMENT,36850.66,C724467738,672552.6,635701.95,M1419535874,0.0,0.0,0
259,PAYMENT,363.67,C1320490430,196989.4,196625.73,M977775125,0.0,0.0,0
235,PAYMENT,1188.27,C868732633,18383.0,17194.73,M918642001,0.0,0.0,0
38,PAYMENT,18706.37,C1645942984,0.0,0.0,M302430885,0.0,0.0,0
187,PAYMENT,6914.85,C784930332,30492.0,23577.15,M222961017,0.0,0.0,0
167,PAYMENT,5418.72,C840124697,1424.0,0.0,M448362610,0.0,0.0,0
157,PAYMENT,3569.63,C145565602,147443.76,143874.13,M474040129,0.0,0.0,0
301,PAYMENT,14966.36,C660219657,0.0,0.0,M1791290244,0.0,0.0,0
286,PAYMENT,1790.12,C1413622704,310741.0,308950.88,M334385857,0.0,0.0,0
260,TRANSFER,235257.71,C740629396,340212.0,104954.29,C1056408299,402670.99,637928.71,0
43,TRANSFER,114375.61,C1567588908,0.0,0.0,C153348634,2356824.11,2500450.37,0
281,PAYMENT,16771.28,C1285348162,2016.0,0.0,M877644626,0.0,0.0,0
206,PAYMENT,5334.07,C158345912,0.0,0.0,M126943854,0.0,0.0,0
249,PAYMENT,21598.2,C666798536,21734.0,135.8,M251744070,0.0,0.0,0
34,TRANSFER,153517.66,C1372415110,0.0,0.0,C1596976196,2506224.74,2659742.4,0
234,PAYMENT,10154.42,C1966821006,0.0,0.0,M1801918744,0.0,0.0,0
39,TRANSFER,345282.44,C845897043,0.0,0.0,C719084365,630959.67,976242.1,0
286,PAYMENT,14474.05,C635405209,0.0,0.0,M284140875,0.0,0.0,0
48,PAYMENT,60330.98,C628507588,23624.99,0.0,M1858188735,0.0,0.0,0
40,PAYMENT,1522.18,C1804079777,0.0,0.0,M1354642904,0.0,0.0,0
139,PAYMENT,34072.3,C1772351695,30751.0,0.0,M1651883069,0.0,0.0,0
157,TRANSFER,310991.21,C1997843496,978.0,0.0,C122034448,241528.78,552519.98,0
42,PAYMENT,13417.96,C663859523,0.0,0.0,M1861265547,0.0,0.0,0
596,PAYMENT,13961.89,C255867569,1288.0,0.0,M814639958,0.0,0.0,0
215,PAYMENT,676.11,C1975047894,26286.0,25609.89,M1017380808,0.0,0.0,0
331,PAYMENT,7696.08,C1173384030,0.0,0.0,M435868308,0.0,0.0,0
279,PAYMENT,1981.61,C1042842916,101351.0,99369.39,M1780495192,0.0,0.0,0
214,PAYMENT,15950.51,C1630784266,0.0,0.0,M1611660579,0.0,0.0,0
187,PAYMENT,10483.2,C811870166,0.0,0.0,M1648647743,0.0,0.0,0
230,PAYMENT,30077.32,C551993026,222465.15,192387.83,M134284042,0.0,0.0,0
249,PAYMENT,23738.8,C620205661,11491.0,0.0,M2071142616,0.0,0.0,0
33,PAYMENT,19854.92,C1898335816,75551.0,55696.08,M1217702972,0.0,0.0,0
372,PAYMENT,2534.02,C56652280,0.0,0.0,M1290180052,0.0,0.0,0
190,PAYMENT,5866.46,C1443094824,69761.0,63894.54,M812315232,0.0,0.0,0
229,PAYMENT,34274.74,C83649239,1431.0,0.0,M1222507648,0.0,0.0,0
237,PAYMENT,3296.57,C1484920467,23203.98,19907.41,M1444012514,0.0,0.0,0
323,PAYMENT,37770.2,C1348787389,0.0,0.0,M1832430193,0.0,0.0,0
283,PAYMENT,1727.38,C81304806,10158.41,8431.03,M1309571052,0.0,0.0,0
258,TRANSFER,141413.29,C1374276719,99134.0,0.0,C1908986666,142072.76,283486.06,0
7,PAYMENT,27158.78,C1979249423,0.0,0.0,M327755132,0.0,0.0,0
3,TRANSFER,11500.28,C1679352734,21220.0,9719.72,C691404076,8671.64,20171.92,0
688,PAYMENT,4652.71,C918790249,0.0,0.0,M541620348,0.0,0.0,0
33,TRANSFER,523789.31,C1956801801,31294.0,0.0,C960291359,0.0,109179.41,0
41,PAYMENT,14589.1,C963832502,54743.0,40153.9,M928704855,0.0,0.0,0
23,PAYMENT,12051.19,C1942350726,12642.0,590.81,M1813042099,0.0,0.0,0
39,PAYMENT,20584.26,C196344788,0.0,0.0,M958073598,0.0,0.0,0
16,PAYMENT,13844.42,C1712229887,5601.0,0.0,M629263159,0.0,0.0,0
186,PAYMENT,4950.85,C1355687234,0.0,0.0,M398983192,0.0,0.0,0
322,PAYMENT,97651.55,C1428322953,518447.01,420795.45,M937534799,0.0,0.0,0
305,PAYMENT,2782.91,C2111423245,0.0,0.0,M817327076,0.0,0.0,0
157,PAYMENT,4316.68,C2010244209,6335.0,2018.32,M677063567,0.0,0.0,0
139,TRANSFER,229781.01,C412698320,21356.0,0.0,C1855713120,215328.16,445109.17,0
38,PAYMENT,22830.16,C343486071,263.0,0.0,M656385723,0.0,0.0,0
323,PAYMENT,8260.32,C1041099763,0.0,0.0,M1170928783,0.0,0.0,0
327,TRANSFER,9799982.55,C1705710123,99503.0,0.0,C744054735,2004482.04,11804464.59,0
283,PAYMENT,17543.72,C1292412783,104897.0,87353.28,M398046416,0.0,0.0,0
524,PAYMENT,18646.62,C1858575635,5694.0,0.0,M663040331,0.0,0.0,0
187,PAYMENT,3605.56,C65425372,1250.0,0.0,M1663274153,0.0,0.0,0
41,PAYMENT,4138.9,C268939889,196019.96,191881.06,M436266252,0.0,0.0,0
350,TRANSFER,338679.39,C153350869,0.0,0.0,C1894075776,3203898.08,3542577.47,0
131,TRANSFER,45038.17,C1660665937,0.0,0.0,C1458394293,2490407.68,2535445.85,0
276,TRANSFER,30426.13,C1156500497,542017.0,511590.87,C1151967637,6176539.18,6206965.31,0
40,PAYMENT,2.07,C1596507632,13067.0,13064.93,M397585709,0.0,0.0,0
282,PAYMENT,9834.75,C585142552,58027.83,48193.07,M1639183491,0.0,0.0,0
277,PAYMENT,828.0,C1366499565,3993.85,3165.85,M378428487,0.0,0.0,0
14,TRANSFER,348905.05,C1913018303,0.0,0.0,C2146028027,563162.87,934370.41,0
158,PAYMENT,10122.1,C1160210232,21216.0,11093.9,M1449909137,0.0,0.0,0
349,PAYMENT,1623.14,C1265865350,0.0,0.0,M1791395486,0.0,0.0,0
20,PAYMENT,2137.93,C843811864,45146.0,43008.07,M255047119,0.0,0.0,0
177,PAYMENT,234.98,C856771348,0.0,0.0,M969183424,0.0,0.0,0
168,PAYMENT,13075.92,C1129309550,40339.0,27263.08,M1529939999,0.0,0.0,0
7,PAYMENT,9802.73,C2044888689,211764.0,201961.27,M181806430,0.0,0.0,0
329,PAYMENT,1414.76,C645376583,40329.0,38914.24,M286512927,0.0,0.0,0
7,PAYMENT,4863.11,C156143808,0.0,0.0,M608056229,0.0,0.0,0
322,PAYMENT,43178.0,C1950375834,0.0,0.0,M15095364,0.0,0.0,0
155,TRANSFER,758650.02,C574751979,171667.42,0.0,C521252518,2160480.7,2919130.72,0
402,PAYMENT,27431.97,C1653947439,0.0,0.0,M420303289,0.0,0.0,0
350,PAYMENT,23275.13,C1934724238,81020.0,57744.87,M394142840,0.0,0.0,0
17,PAYMENT,17433.89,C914016750,203921.28,186487.39,M1067930141,0.0,0.0,0
399,TRANSFER,2291830.27,C1004557997,71974.0,0.0,C1458679474,114607.18,2406437.44,0
250,PAYMENT,16122.27,C1944993492,1418.0,0.0,M1406436713,0.0,0.0,0
22,TRANSFER,1139694.22,C1918085381,7342.97,0.0,C646359007,3331547.28,4471241.49,0
256,PAYMENT,3007.79,C705182907,0.0,0.0,M476050914,0.0,0.0,0
372,PAYMENT,2708.48,C730929485,0.0,0.0,M1252053547,0.0,0.0,0
210,PAYMENT,10078.07,C541201797,1437.99,0.0,M1621466809,0.0,0.0,0
159,PAYMENT,28455.54,C1807580872,3811.0,0.0,M212244484,0.0,0.0,0
153,PAYMENT,5758.9,C422340573,203466.0,197707.1,M1504573267,0.0,0.0,0
12,PAYMENT,29301.39,C1539269338,389829.14,360527.75,M2128467406,0.0,0.0,0
256,PAYMENT,15435.88,C795850322,5947.0,0.0,M560136294,0.0,0.0,0
284,PAYMENT,11828.96,C679842051,19854.21,8025.26,M962777711,0.0,0.0,0
19,PAYMENT,13000.02,C69797653,0.0,0.0,M1512597321,0.0,0.0,0
330,PAYMENT,18679.51,C1889494168,97751.39,79071.88,M1765267092,0.0,0.0,0
694,PAYMENT,1940.15,C30956151,35292.0,33351.85,M328671288,0.0,0.0,0
234,PAYMENT,13673.99,C1032486629,0.0,0.0,M1873014438,0.0,0.0,0
138,PAYMENT,50431.41,C691895474,10976.0,0.0,M2135902039,0.0,0.0,0
300,TRANSFER,10895052.37,C358546790,0.0,0.0,C835309141,21561363.33,32456415.71,0
309,PAYMENT,1288.21,C1195138900,0.0,0.0,M761572646,0.0,0.0,0
307,PAYMENT,10972.48,C204341348,0.0,0.0,M118218493,0.0,0.0,0
156,TRANSFER,833565.68,C1664095436,37930.76,0.0,C1676791471,0.0,833565.68,0
307,PAYMENT,1252.67,C1269119385,519.0,0.0,M241660139,0.0,0.0,0
323,PAYMENT,10148.56,C1255306214,0.0,0.0,M1829797040,0.0,0.0,0
205,PAYMENT,720.24,C1259474840,0.0,0.0,M136893566,0.0,0.0,0
687,PAYMENT,30036.96,C133807755,0.0,0.0,M179059229,0.0,0.0,0
207,PAYMENT,3644.29,C164805224,386902.0,383257.71,M892307360,0.0,0.0,0
191,PAYMENT,41710.72,C908597304,0.0,0.0,M1807418514,0.0,0.0,0
